,item,predictions,cosine_predicted
15143,mug,Hobbies & Interests,0.7762319908277215
15144,mug,Games and Puzzles,0.7946386153734208
15145,mulberry,Women's Handbags and Wallets,0.7986898639501897
15146,mulberry,Flower Shopping,0.7982347533382574
15147,mulberry,Style & Fashion,0.7873281227559403
15148,mulberry,Shopping,0.8080713849668356
15149,mulch,Landscaping,0.8394898097695916
15150,mulch,Gardening,0.8277013705662879
15151,mulch,Home & Garden,0.7938040395260865
15152,mule,Large Animals,0.8032290842557616
15153,mule,Pets,0.7746231674867442
15154,municipality,Apartments,0.8079351804568775
15155,municipality,Real Estate,0.7943368860690472
15156,mural,Museums & Galleries,0.8262767696743674
15157,mural,Fine Art,0.8109660746361724
15158,mural,Remodeling & Construction,0.8022148488822971
15159,mural,Events and Attractions,0.7759488511774749
15160,mural,Home & Garden,0.7867091995319899
15161,muscle,Fitness and Exercise,0.8022178356877796
15162,muscle car,Luxury Cars,0.8542718378972428
15163,muscle car,Station Wagon,0.8406634933823874
15164,muscle car,Automotive,0.8379045189150367
15165,muscle car,Minivan,0.837426834567764
15166,muscle car,SUV,0.8344448799982281
15167,muscle car,Auto Body Styles,0.830336597649114
15168,muscle car,Coupe,0.8278200695083047
15169,muscle car,Auto Shows,0.8244892678660489
15170,muscle car,Auto Parts,0.8210777921166733
15171,muscle car,Auto Repair,0.8200468184856882
15172,muscle car,Automotive Industry,0.8184358740798146
15173,muscle car,Auto Type,0.816408675281297
15174,muscle car,Motorcycles,0.8136283755483742
15175,muscle car,Auto Rentals,0.8118574940157551
15176,muscle car,Commercial Trucks,0.8116921499596615
15177,museum,Museums & Galleries,0.9121856576530221
15178,museum,Zoos & Aquariums,0.8446917849613725
15179,museum,Shopping,0.8293562597269017
15180,museum,Events and Attractions,0.8241037545786919
15181,museum,Fine Art,0.8229684234351262
15182,museum,Parks & Nature,0.8213043812600141
15183,museum,Science,0.8192325382053651
15184,museum,Malls & Shopping Centers,0.8131973426801045
15185,museum,Theater Venues and Events,0.8087474941725243
15186,museum,Concerts & Music Events,0.8019243031255517
15187,museum,Musical Instruments,0.8014213954964826
15188,museum,Travel Locations,0.801369110887637
15189,museum,Cinemas and Events,0.8001931881369257
15190,museum,Bars & Restaurants,0.7994899364233521
15191,museum,Space and Astronomy,0.7977344543659348
15192,mushroom,Birds,0.8035784273420007
15193,music,Movies,0.8798878120312692
15194,music,Sports,0.8737251717432084
15195,music,Music and Audio,0.8727315937665419
15196,music,Education,0.8559139562682829
15197,music,Musical Instruments,0.8541341917969887
15198,music,Science,0.8459586585695287
15199,music,Travel,0.8446935349620657
15200,music,Concerts & Music Events,0.8415752683751788
15201,music,Beauty,0.8415213285033489
15202,music,Shopping,0.8399603329064247
15203,music,Dating,0.8380704225681728
15204,music,Books and Literature,0.8163145932859169
15205,music,Pop Culture,0.8162210405064936
15206,music,Fine Art,0.8086944307285664
15207,music,Video Gaming,0.8070995926797312
15208,music festival,Concerts & Music Events,0.8934294243134895
15209,music festival,Fashion Events,0.8676133337247474
15210,music festival,Comedy Events,0.8518738806707286
15211,music festival,Theater Venues and Events,0.835780816825926
15212,music festival,Musical Instruments,0.8308621104448001
15213,music festival,Museums & Galleries,0.8299846150699326
15214,music festival,Events and Attractions,0.8282073353567281
15215,music festival,Camping,0.8243538055968423
15216,music festival,Cinemas and Events,0.8243423579455157
15217,music festival,Music and Audio,0.8185829735433123
15218,music festival,Religious Events,0.817724090127014
15219,music festival,Awards Shows,0.8164697228407997
15220,music festival,Auto Shows,0.8126260995522492
15221,music festival,Pop Culture,0.8020975676487537
15222,music festival,Hobbies & Interests,0.7693566849974582
15223,music stool,Musical Instruments,0.8493163002463361
15224,music stool,Music and Audio,0.8172479046574687
15225,music stool,Concerts & Music Events,0.7985102560526941
15226,music studio,Music and Audio,0.8534389221551115
15227,music studio,Musical Instruments,0.8409430182656646
15228,music studio,Media Industry,0.808851699566755
15229,music studio,Concerts & Music Events,0.8029899150016531
15230,music studio,Video Gaming,0.7984725990272031
15231,music studio,Hobbies & Interests,0.767849938908335
15232,music video performer,Music and Audio,0.8294635091465714
15233,music video performer,Concerts & Music Events,0.8116405887672832
15234,music video performer,Musical Instruments,0.8099332516267728
15235,music video performer,Video Gaming,0.7976259655039561
15236,musical keyboard,Musical Instruments,0.8978078751836231
15237,musical keyboard,Music and Audio,0.8351568284286992
15238,musical keyboard,Concerts & Music Events,0.8066492844209852
15239,musical keyboard,Consumer Electronics,0.8013819598665375
15240,musical keyboard,Hobbies & Interests,0.7650898088009357
15241,musical keyboard,Technology & Computing,0.7854094100049783
15242,musician,Musical Instruments,0.863052183111541
15243,musician,Music and Audio,0.8267702928808806
15244,musician,Concerts & Music Events,0.8215483105913692
15245,musician,Hobbies & Interests,0.7852818304764256
15246,mussel,Birds,0.7965452334633316
15247,mussel,Pets,0.7650549047869603
15248,mustard,Cooking,0.8054293730562845
15249,mustard,Food & Drink,0.7921197228889524
15250,mythology,Science,0.8318239367157251
15251,mythology,Religion & Spirituality,0.8290527061322275
15252,mythology,Books and Literature,0.8245862086575415
15253,mythology,Pop Culture,0.8105249125618872
15254,mythology,Space and Astronomy,0.8051573680350685
15255,mythology,Religious Events,0.798826065061228
15256,nacho,Dating,0.7928244879719337
15257,nail polish,Nail Care,0.9008133236055372
15258,nail polish,Makeup and Accessories,0.8417859630497069
15259,nail polish,Hair Care,0.8274014233735814
15260,nail polish,Perfume and Fragrance,0.810761779298624
15261,nail polish,Deodorant and Antiperspirant,0.801027902620097
15262,nail polish,Household Supplies,0.7991863317764212
15263,nail polish,Style & Fashion,0.7988077552444215
15264,nail polish,Women's Clothing,0.798631544175292
15265,nail polish,Oral care,0.7979345190400446
15266,nail polish,Women's Shoes and Footwear,0.7978506258318057
15267,nail polish,Beauty,0.8096781493734385
15268,nailfile,Nail Care,0.8919261664709682
15269,nailfile,Shaving,0.8175894448982614
15270,nailfile,Hair Care,0.8076652867348941
15271,nailfile,Beauty,0.7994357790080387
15272,nanny,Parenting,0.8277735306873677
15273,nanny,Daycare and Pre-School,0.8168067221472198
15274,nanny,Nail Care,0.8082205324952747
15275,nanny,Family and Relationships,0.7788048799470738
15276,nanny,Beauty,0.7957869124916226
15277,napkin,Women's Handbags and Wallets,0.8081894897434633
15278,napkin,Household Supplies,0.8056430173290685
15279,napkin,Travel Accessories,0.8016592059196841
15280,napkin,Men's Formal Wear,0.7997668497163274
15281,napkin,Nail Care,0.7980666813207028
15282,napkin,Style & Fashion,0.7783372335961535
15283,napkin,Shopping,0.7955152491086754
15284,napkin,Travel,0.7906510020817947
15285,napkin,Beauty,0.7996234988448123
15286,narrow,Coupe,0.799039716994963
15287,narrow,Automotive,0.7861180758590408
15288,national flag,Sports,0.7874670990805933
15289,nativity scene,Religious Events,0.8096917149469137
15290,nativity scene,Events and Attractions,0.7720966038263699
15291,natural history museum,Museums & Galleries,0.8599088249236461
15292,natural history museum,Parks & Nature,0.8498865601348302
15293,natural history museum,Zoos & Aquariums,0.8475942523388786
15294,natural history museum,Events and Attractions,0.8083459290801487
15295,natural history museum,Fine Art,0.80044507480495
15296,natural history museum,Travel Locations,0.7997793531585703
15297,natural history museum,Space and Astronomy,0.7986552236909217
15298,nature,Science,0.8609487841610697
15299,nature,Beauty,0.8549469382417187
15300,nature,Sports,0.8421974211534273
15301,nature,Parks & Nature,0.8366796221812525
15302,nature,Education,0.8345323163996499
15303,nature,Travel,0.8289298528371309
15304,nature,Shopping,0.8281780499913651
15305,nature,Religion & Spirituality,0.8017762329361926
15306,nature,Style & Fashion,0.7997559892678849
15307,nature,Events and Attractions,0.7799385607890328
15308,nature reserve,Parks & Nature,0.8585651601743809
15309,nature reserve,Zoos & Aquariums,0.809585139664309
15310,nature reserve,Museums & Galleries,0.8011430026965384
15311,nature reserve,Events and Attractions,0.778514974218323
15312,navigation,Travel,0.8673705251520629
15313,navigation,Shopping,0.846740719399671
15314,navigation,Education,0.8366864085162098
15315,navigation,Sports,0.8357262856024119
15316,navigation,Cruises,0.8349247211252445
15317,navigation,Dating,0.8281010915974306
15318,navigation,Science,0.8277920376894496
15319,navigation,Travel Locations,0.8134123163055135
15320,navigation,Air Travel,0.8108758701226475
15321,navigation,Beach Travel,0.808832925416219
15322,navigation,Travel Accessories,0.8066799791890468
15323,navigation,Parks & Nature,0.8055745906463541
15324,navigation,North America Travel,0.8031355969683507
15325,navigation,Europe Travel,0.8005604617748798
15326,navigation,Polar Travel,0.7985819232576359
15327,navratri,Religious Events,0.7945060527932607
15328,navy,Cruises,0.8276873009438348
15329,navy,Space and Astronomy,0.7991361436696445
15330,navy,Travel,0.7893417967790423
15331,navy,Science,0.804334069036059
15332,nebula,Space and Astronomy,0.8380288308505444
15333,nebula,Science,0.790004542589001
15334,neck,Beauty,0.8242776815169197
15335,neck,Style & Fashion,0.7712306836872497
15336,neckband,Musical Instruments,0.8021405784778606
15337,necklace,Women's Jewelry and Watches,0.8505485797193261
15338,necklace,Makeup and Accessories,0.8166380824626613
15339,necklace,Women's Clothing,0.8099550324750192
15340,necklace,Travel Accessories,0.8047849524841748
15341,necklace,Women's Handbags and Wallets,0.8043024107894933
15342,necklace,Flower Shopping,0.80034091450474
15343,necklace,Perfume and Fragrance,0.8003134615540644
15344,necklace,Style & Fashion,0.7988090285213696
15345,necklace,Nail Care,0.7979798698668159
15346,necklace,Beauty,0.8020906424610779
15347,necklace,Travel,0.7795945896050969
15348,neckline,Women's Clothing,0.7992645850765331
15349,neckline,Style & Fashion,0.7979716649269424
15350,nectar,Birds,0.8096137454773824
15351,nectar,Pets,0.7718052669350228
15352,nectarine,Birds,0.8126775437902971
15353,nectarine,Pets,0.7746838189463027
15354,needle,Beauty,0.8237833600470575
15355,needle,Nail Care,0.8206397363609457
15356,needle,Shaving,0.8181498067787729
15357,needle,Hair Care,0.8084042502838302
15358,needle,Style & Fashion,0.7764535677298698
15359,neighbor,Shopping,0.8288283214226566
15360,neighbor,Convertible,0.8261855833442762
15361,neighbor,Beauty,0.825061079256554
15362,neighbor,Education,0.8200337852939136
15363,neighbor,Prom,0.8181837982536548
15364,neighbor,Family and Relationships,0.8025531450386156
15365,neighbor,Automotive,0.7686884297867282
15366,neighbor,Style & Fashion,0.7765443747938316
15367,neighbor,Events and Attractions,0.7733309841619203
15368,neighbourhood,Apartments,0.8198549651927425
15369,neighbourhood,Home Security,0.801883095832306
15370,neighbourhood,Real Estate,0.7889133043697293
15371,neighbourhood,Home & Garden,0.7987909643176787
15372,neon,Green Vehicles,0.8002228949808843
15373,neon,Automotive,0.7884282193440164
15374,neon,Auto Type,0.7728809313563966
15375,neon light,Green Vehicles,0.798793776478458
15376,neon light,Automotive,0.7705122346537903
15377,neon light,Auto Type,0.7680544403993684
15378,nerve,Science,0.7922114299867564
15379,nest,Pets,0.8341022398305669
15380,nest,Birds,0.8288801849227885
15381,nest,Beauty,0.8213858996722267
15382,nest,Sports,0.8212563590601659
15383,nest,Birthday,0.8068162214668705
15384,nest,Style & Fashion,0.7754934117701584
15385,new year,Birthday,0.810517555388276
15386,new year,Personal Celebrations & Life Events,0.7776505440197337
15387,newborn,Parenting,0.8207253462394852
15388,newborn,Daycare and Pre-School,0.7996166661931535
15389,newborn,Family and Relationships,0.7723766212088589
15390,newfoundland,Dogs,0.8134560387128733
15391,newfoundland,Pets,0.7785962454204528
15392,newlywed,Wedding,0.8724431929152858
15393,newlywed,Single Life,0.8233134696660299
15394,newlywed,Family and Relationships,0.8135116117869715
15395,newlywed,Personal Celebrations & Life Events,0.7821504825036876
15396,news,Science,0.8531299484858353
15397,news,Movies,0.8503655718120626
15398,news,Sports,0.8497627985754664
15399,news,Education,0.8380051589670622
15400,news,Shopping,0.8379789542893126
15401,news,Dating,0.8291811462105639
15402,news,Travel,0.8291346694347708
15403,news,Beauty,0.827397482418619
15404,news,Media Industry,0.8238563490523505
15405,news,Fashion Events,0.8178090947198292
15406,news,Healthy Living,0.8095898941027643
15407,news,Pop Culture,0.8095862495396493
15408,news,Style & Fashion,0.8088944337354379
15409,news,Events and Attractions,0.8077408260323845
15410,news,Religion & Spirituality,0.8056240461706966
15411,news conference,Fashion Events,0.8120095759195384
15412,news conference,Religious Events,0.7988081409737376
15413,news conference,Events and Attractions,0.7761662744195006
15414,newsstand,Tablets and E-readers,0.8174477811431173
15415,newsstand,Style & Fashion,0.8038140732706643
15416,newsstand,Technology & Computing,0.7720221766361811
15417,newsstand,Consumer Electronics,0.7943780385858299
15418,night,Travel,0.8333532801333328
15419,night,Beauty,0.832742506188864
15420,night,Movies,0.8291315038321758
15421,night,Dating,0.8275192278232961
15422,night,Birthday,0.8132170218680043
15423,night,Style & Fashion,0.7728471829808711
15424,night,Events and Attractions,0.7652901108073736
15425,night market,Shopping,0.8253329709822079
15426,night market,Malls & Shopping Centers,0.8144004306636419
15427,night market,Retail Industry,0.8036177845781163
15428,night market,Bars & Restaurants,0.8027358202489082
15429,night market,Fashion Events,0.8012639404006828
15430,night market,Cinemas and Events,0.7990778523744914
15431,night market,Comedy Events,0.7987062164018911
15432,night market,Grocery Shopping,0.7985440001317895
15433,night market,Auto Shows,0.7979725407225307
15434,night market,Events and Attractions,0.7911111748147039
15435,night sky,Space and Astronomy,0.8490232748132903
15436,night sky,Parks & Nature,0.806123505275504
15437,night sky,Air Travel,0.7984778271132471
15438,night sky,Science,0.7971672962783511
15439,night sky,Events and Attractions,0.7830060894762052
15440,night sky,Travel,0.7953266449396563
15441,night view,Parks & Nature,0.8128282823732096
15442,night view,Travel Locations,0.8065279202102693
15443,night view,Beach Travel,0.80353028198035
15444,night view,Space and Astronomy,0.8026284386654045
15445,night view,Events and Attractions,0.7916325339705266
15446,night view,Travel,0.8000833030492317
15447,night view,Science,0.78603960707684
15448,nightclub,Bars & Restaurants,0.851082513699599
15449,nightclub,Dining Out,0.8189736544013723
15450,nightclub,Cinemas and Events,0.8170673815978468
15451,nightclub,Malls & Shopping Centers,0.8138720355770063
15452,nightclub,Theater Venues and Events,0.8119819721680576
15453,nightclub,Concerts & Music Events,0.8105249983386018
15454,nightclub,Casinos & Gambling,0.809873142578646
15455,nightclub,Hotels and Motels,0.8093645955226105
15456,nightclub,Museums & Galleries,0.8063505247739953
15457,nightclub,Events and Attractions,0.8040020666529382
15458,nightclub,Comedy Events,0.8033762351846251
15459,nightclub,Zoos & Aquariums,0.8028030828576243
15460,nightclub,Fashion Events,0.8005181616587482
15461,nightclub,Home Entertaining,0.7997511046623912
15462,nightclub,Barbecues and Grilling,0.7984250562024378
15463,nightstand,Desktops,0.8316084294630458
